venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
icml,2024,conf/icml/icml2024,,Debating with More Persuasive LLMs Leads to More Truthful Answers.,Akbir Khan; John Hughes; Dan Valentine; Laura Ruis; Kshitij Sachan; Ansh Radhakrishnan; Edward Grefenstette; Samuel R. Bowman; Tim Rocktäschel; Ethan Perez,,0,https://openreview.net/forum?id=iLCZtl7FTa,
icml,2024,conf/icml/icml2024,,Probabilistic Generating Circuits - Demystified.,Sanyam Agarwal; Markus Bläser,,0,https://openreview.net/forum?id=EqFxIbGWRU,
icml,2024,conf/icml/icml2024,,Self-Composing Policies for Scalable Continual Reinforcement Learning.,Mikel Malagon; Josu Ceberio; José Antonio Lozano,,0,https://openreview.net/forum?id=f5gtX2VWSB,
icml,2024,conf/icml/icml2024,,Sparse Inducing Points in Deep Gaussian Processes: Enhancing Modeling with Denoising Diffusion Variational Inference.,Jian Xu; Delu Zeng; John W. Paisley,,0,https://openreview.net/forum?id=jTn4AIOgpM,
icml,2024,conf/icml/icml2024,,Optimal Hessian/Jacobian-Free Nonconvex-PL Bilevel Optimization.,Feihu Huang,,0,https://openreview.net/forum?id=eZiQWM5U0E,
icml,2024,conf/icml/icml2024,,LSEnet: Lorentz Structural Entropy Neural Network for Deep Graph Clustering.,Li Sun; Zhenhao Huang; Hao Peng; Yujie Wang; Chunyang Liu; Philip S. Yu,,0,https://openreview.net/forum?id=L6SRXG92s6,
icml,2024,conf/icml/icml2024,,VideoPoet: A Large Language Model for Zero-Shot Video Generation.,Dan Kondratyuk; Lijun Yu; Xiuye Gu; José Lezama; Jonathan Huang; Grant Schindler; Rachel Hornung; Vighnesh Birodkar; Jimmy Yan; Ming-Chang Chiu; Krishna Somandepalli; Hassan Akbari; Yair Alon; Yong Cheng; Joshua V. Dillon; Agrim Gupta; Meera Hahn; Anja Hauth; David Hendon; Alonso Martinez; David Minnen; Mikhail Sirotenko; Kihyuk Sohn; Xuan Yang; Hartwig Adam; Ming-Hsuan Yang; Irfan Essa; Huisheng Wang; David A. Ross; Bryan Seybold; Lu Jiang,,0,https://openreview.net/forum?id=LRkJwPIDuE,
icml,2024,conf/icml/icml2024,,Video-LaVIT: Unified Video-Language Pre-training with Decoupled Visual-Motional Tokenization.,Yang Jin; Zhicheng Sun; Kun Xu; Kun Xu; Liwei Chen; Hao Jiang; Quzhe Huang; Chengru Song; Yuliang Liu; Di Zhang; Yang Song; Kun Gai; Yadong Mu,,0,https://openreview.net/forum?id=S9lk6dk4LL,
icml,2024,conf/icml/icml2024,,Position: Considerations for Differentially Private Learning with Large-Scale Public Pretraining.,Florian Tramèr; Gautam Kamath; Nicholas Carlini,,0,https://openreview.net/forum?id=ncjhi4qAPV,
icml,2024,conf/icml/icml2024,,Stereo Risk: A Continuous Modeling Approach to Stereo Matching.,Ce Liu; Suryansh Kumar; Shuhang Gu; Radu Timofte; Yao Yao; Luc Van Gool,,0,https://openreview.net/forum?id=Mfk6ZbD6eY,
icml,2024,conf/icml/icml2024,,Zeroth-Order Methods for Constrained Nonconvex Nonsmooth Stochastic Optimization.,Zhuanghua Liu; Cheng Chen; Luo Luo; Bryan Kian Hsiang Low,,0,https://openreview.net/forum?id=PxHmxoFOgI,
icml,2024,conf/icml/icml2024,,"Information Complexity of Stochastic Convex Optimization: Applications to Generalization, Memorization, and Tracing.",Idan Attias; Gintare Karolina Dziugaite; Mahdi Haghifam; Roi Livni; Daniel M. Roy,,0,https://openreview.net/forum?id=CyEJn71Z00,
icml,2024,conf/icml/icml2024,,Image Clustering with External Guidance.,Yunfan Li; Peng Hu; Dezhong Peng; Jiancheng Lv; Jianping Fan; Xi Peng,,0,https://openreview.net/forum?id=JSYN891WnB,
icml,2024,conf/icml/icml2024,,A Mechanistic Understanding of Alignment Algorithms: A Case Study on DPO and Toxicity.,Andrew Lee; Xiaoyan Bai; Itamar Pres; Martin Wattenberg; Jonathan K. Kummerfeld; Rada Mihalcea,,0,https://openreview.net/forum?id=dBqHGZPGZI,
icml,2024,conf/icml/icml2024,,EquiPocket: an E(3)-Equivariant Geometric Graph Neural Network for Ligand Binding Site Prediction.,Yang Zhang; Zhewei Wei; Ye Yuan; Chongxuan Li; Wenbing Huang,,0,https://openreview.net/forum?id=1vGN3CSxVs,
icml,2024,conf/icml/icml2024,,Speech Self-Supervised Learning Using Diffusion Model Synthetic Data.,Heting Gao; Kaizhi Qian; Junrui Ni; Chuang Gan; Mark A. Hasegawa-Johnson; Shiyu Chang; Yang Zhang,,0,https://openreview.net/forum?id=ecnpYYHjt9,
icml,2024,conf/icml/icml2024,,Position: The Platonic Representation Hypothesis.,Minyoung Huh; Brian Cheung; Tongzhou Wang; Phillip Isola,,0,https://openreview.net/forum?id=BH8TYy0r6u,
icml,2024,conf/icml/icml2024,,Provable Multi-Task Representation Learning by Two-Layer ReLU Neural Networks.,Liam Collins; Hamed Hassani; Mahdi Soltanolkotabi; Aryan Mokhtari; Sanjay Shakkottai,,0,https://openreview.net/forum?id=M8UbECx485,
icml,2024,conf/icml/icml2024,,Rejuvenating image-GPT as Strong Visual Representation Learners.,Sucheng Ren; Zeyu Wang; Hongru Zhu; Junfei Xiao; Alan L. Yuille; Cihang Xie,,0,https://openreview.net/forum?id=mzGtunvpJH,
icml,2024,conf/icml/icml2024,,High-Probability Convergence for Composite and Distributed Stochastic Minimization and Variational Inequalities with Heavy-Tailed Noise.,Eduard Gorbunov; Abdurakhmon Sadiev; Marina Danilova; Samuel Horváth; Gauthier Gidel; Pavel E. Dvurechensky; Alexander V. Gasnikov; Peter Richtárik,,0,https://openreview.net/forum?id=DBI6AuCD4a,
icml,2024,conf/icml/icml2024,,InfoNet: Neural Estimation of Mutual Information without Test-Time Optimization.,Zhengyang Hu; Song Kang; Qunsong Zeng; Kaibin Huang; Yanchao Yang,,0,https://openreview.net/forum?id=40hCy8n5XH,
icml,2024,conf/icml/icml2024,,NExT-GPT: Any-to-Any Multimodal LLM.,Shengqiong Wu; Hao Fei; Leigang Qu; Wei Ji; Tat-Seng Chua,,0,https://openreview.net/forum?id=NZQkumsNlf,
icml,2024,conf/icml/icml2024,,"Any-Precision LLM: Low-Cost Deployment of Multiple, Different-Sized LLMs.",Yeonhong Park; Jake Hyun; SangLyul Cho; Bonggeun Sim; Jae W. Lee,,0,https://openreview.net/forum?id=u09gadH3BU,
icml,2024,conf/icml/icml2024,,Private Truly-Everlasting Robust-Prediction.,Uri Stemmer,,0,https://openreview.net/forum?id=BdQTCAuT6L,
icml,2024,conf/icml/icml2024,,ViP: A Differentially Private Foundation Model for Computer Vision.,Yaodong Yu; Maziar Sanjabi; Yi Ma; Kamalika Chaudhuri; Chuan Guo,,0,https://openreview.net/forum?id=6aKwVmHQI1,
icml,2024,conf/icml/icml2024,,Genie: Generative Interactive Environments.,Jake Bruce; Michael D. Dennis; Ashley Edwards; Jack Parker-Holder; Yuge Shi; Edward Hughes; Matthew Lai; Aditi Mavalankar; Richie Steigerwald; Chris Apps; Yusuf Aytar; Sarah Bechtle; Feryal M. P. Behbahani; Stephanie C. Y. Chan; Nicolas Heess; Lucy Gonzalez; Simon Osindero; Sherjil Ozair; Scott E. Reed; Jingwei Zhang; Konrad Zolna; Jeff Clune; Nando de Freitas; Satinder Singh; Tim Rocktäschel,,0,https://openreview.net/forum?id=bJbSbJskOS,
icml,2024,conf/icml/icml2024,,SAMformer: Unlocking the Potential of Transformers in Time Series Forecasting with Sharpness-Aware Minimization and Channel-Wise Attention.,Romain Ilbert; Ambroise Odonnat; Vasilii Feofanov; Aladin Virmaux; Giuseppe Paolo; Themis Palpanas; Ievgen Redko,,0,https://openreview.net/forum?id=8kLzL5QBh2,
icml,2024,conf/icml/icml2024,,Data-free Neural Representation Compression with Riemannian Neural Dynamics.,Zhengqi Pei; Anran Zhang; Shuhui Wang; Xiangyang Ji; Qingming Huang,,0,https://openreview.net/forum?id=LTifAl5bKb,
icml,2024,conf/icml/icml2024,,Video-of-Thought: Step-by-Step Video Reasoning from Perception to Cognition.,Hao Fei; Shengqiong Wu; Wei Ji; Hanwang Zhang; Meishan Zhang; Mong-Li Lee; Wynne Hsu,,0,https://openreview.net/forum?id=fO31YAyNbI,
icml,2024,conf/icml/icml2024,,Test-Time Model Adaptation with Only Forward Passes.,Shuaicheng Niu; Chunyan Miao; Guohao Chen; Pengcheng Wu; Peilin Zhao,,0,https://openreview.net/forum?id=qz1Vx1v9iK,
icml,2024,conf/icml/icml2024,,MorphGrower: A Synchronized Layer-by-layer Growing Approach for Plausible Neuronal Morphology Generation.,Nianzu Yang; Kaipeng Zeng; Haotian Lu; Yexin Wu; Zexin Yuan; Danni Chen; Shengdian Jiang; Jiaxiang Wu; Yimin Wang; Junchi Yan,,0,https://openreview.net/forum?id=ZTN866OsGx,
icml,2024,conf/icml/icml2024,,Flextron: Many-in-One Flexible Large Language Model.,Ruisi Cai; Saurav Muralidharan; Greg Heinrich; Hongxu Yin; Zhangyang Wang; Jan Kautz; Pavlo Molchanov,,0,https://openreview.net/forum?id=9vKRhnflAs,
icml,2024,conf/icml/icml2024,,Mean-field Chaos Diffusion Models.,Sungwoo Park; Dongjun Kim; Ahmed Alaa,,0,https://openreview.net/forum?id=lgcFX4VFrM,
icml,2024,conf/icml/icml2024,,Principled Preferential Bayesian Optimization.,Wenjie Xu; Wenbin Wang; Yuning Jiang; Bratislav Svetozarevic; Colin N. Jones,,0,https://openreview.net/forum?id=YqMOM5W9GF,
icml,2024,conf/icml/icml2024,,Preference Optimization for Molecule Synthesis with Conditional Residual Energy-based Models.,Songtao Liu; Hanjun Dai; Yue Zhao; Peng Liu,,0,https://openreview.net/forum?id=oLfq1KKneW,
icml,2024,conf/icml/icml2024,,Accurate LoRA-Finetuning Quantization of LLMs via Information Retention.,Haotong Qin; Xudong Ma; Xingyu Zheng; Xiaoyang Li; Yang Zhang; Shouda Liu; Jie Luo; Xianglong Liu; Michele Magno,,0,https://openreview.net/forum?id=jQ92egz5Ym,
icml,2024,conf/icml/icml2024,,DiJiang: Efficient Large Language Models through Compact Kernelization.,Hanting Chen; Liuzhi Cheng; Xutao Wang; Yuchuan Tian; Yunhe Wang,,0,https://openreview.net/forum?id=0uUHfhXdnH,
icml,2024,conf/icml/icml2024,,GPTSwarm: Language Agents as Optimizable Graphs.,Mingchen Zhuge; Wenyi Wang; Louis Kirsch; Francesco Faccio; Dmitrii Khizbullin; Jürgen Schmidhuber,,0,https://openreview.net/forum?id=uTC9AFXIhg,
icml,2024,conf/icml/icml2024,,DoRA: Weight-Decomposed Low-Rank Adaptation.,Shih-Yang Liu; Chien-Yi Wang; Hongxu Yin; Pavlo Molchanov; Yu-Chiang Frank Wang; Kwang-Ting Cheng; Min-Hung Chen,,0,https://openreview.net/forum?id=3d5CIRG1n2,
icml,2024,conf/icml/icml2024,,Position: Embracing Negative Results in Machine Learning.,Florian Karl; Lukas Malte Kemeter; Gabriel Dax; Paulina Sierak,,0,https://openreview.net/forum?id=3RXAiU7sss,
icml,2024,conf/icml/icml2024,,Does Label Smoothing Help Deep Partial Label Learning?,Xiuwen Gong; Nitin Bisht; Guandong Xu,,0,https://openreview.net/forum?id=drjjxmi2Ha,
icml,2024,conf/icml/icml2024,,Simple linear attention language models balance the recall-throughput tradeoff.,Simran Arora; Sabri Eyuboglu; Michael Zhang; Aman Timalsina; Silas Alberti; James Zou; Atri Rudra; Christopher Ré,,0,https://openreview.net/forum?id=e93ffDcpH3,
icml,2024,conf/icml/icml2024,,Allocation Requires Prediction Only if Inequality Is Low.,Ali Shirali; Rediet Abebe; Moritz Hardt,,0,https://openreview.net/forum?id=WUicA0hOF9,
icml,2024,conf/icml/icml2024,,Multi-Track Message Passing: Tackling Oversmoothing and Oversquashing in Graph Learning via Preventing Heterophily Mixing.,Hongbin Pei; Yu Li; Huiqi Deng; Jingxin Hai; Pinghui Wang; Jie Ma; Jing Tao; Yuheng Xiong; Xiaohong Guan,,0,https://openreview.net/forum?id=1sRuv4cnuZ,
icml,2024,conf/icml/icml2024,,BBox-Adapter: Lightweight Adapting for Black-Box Large Language Models.,Haotian Sun; Yuchen Zhuang; Wei Wei; Chao Zhang; Bo Dai,,0,https://openreview.net/forum?id=jdRIaUu3xY,
icml,2024,conf/icml/icml2024,,Position: Understanding LLMs Requires More Than Statistical Generalization.,Patrik Reizinger; Szilvia Ujváry; Anna Mészáros; Anna Kerekes; Wieland Brendel; Ferenc Huszár,,0,https://openreview.net/forum?id=pVyOchWUBa,
icml,2024,conf/icml/icml2024,,DRCT: Diffusion Reconstruction Contrastive Training towards Universal Detection of Diffusion Generated Images.,Baoying Chen; Jishen Zeng; Jianquan Yang; Rui Yang,,0,https://openreview.net/forum?id=oRLwyayrh1,
icml,2024,conf/icml/icml2024,,Explaining Probabilistic Models with Distributional Values.,Luca Franceschi; Michele Donini; Cédric Archambeau; Matthias W. Seeger,,0,https://openreview.net/forum?id=37xFIeYgE0,
icml,2024,conf/icml/icml2024,,Relaxing the Accurate Imputation Assumption in Doubly Robust Learning for Debiased Collaborative Filtering.,Haoxuan Li; Chunyuan Zheng; Shuyi Wang; Kunhan Wu; Eric Hao Wang; Peng Wu; Zhi Geng; Xu Chen; Xiao-Hua Zhou,,0,https://openreview.net/forum?id=Ln3moCobjO,
icml,2024,conf/icml/icml2024,,Test-Time Degradation Adaptation for Open-Set Image Restoration.,Yuanbiao Gou; Haiyu Zhao; Boyun Li; Xinyan Xiao; Xi Peng,,0,https://openreview.net/forum?id=XLlQb24X2o,
icml,2024,conf/icml/icml2024,,Regression with Multi-Expert Deferral.,Anqi Mao; Mehryar Mohri; Yutao Zhong,,0,https://openreview.net/forum?id=5NTTCCO74S,
icml,2024,conf/icml/icml2024,,High-Dimensional Bayesian Optimization via Semi-Supervised Learning with Optimized Unlabeled Data Sampling.,Yuxuan Yin; Yu Wang; Peng Li,,0,https://openreview.net/forum?id=beXQVQorse,
icml,2024,conf/icml/icml2024,,"Failures Are Fated, But Can Be Faded: Characterizing and Mitigating Unwanted Behaviors in Large-Scale Vision and Language Models.",Som Sagar; Aditya Taparia; Ransalu Senanayake,,0,https://openreview.net/forum?id=DkqiId4AuR,
icml,2024,conf/icml/icml2024,,Efficient Pareto Manifold Learning with Low-Rank Structure.,Weiyu Chen; James T. Kwok,,0,https://openreview.net/forum?id=a2uFstsHPb,
icml,2024,conf/icml/icml2024,,"Tabular Insights, Visual Impacts: Transferring Expertise from Tables to Images.",Jun-Peng Jiang; Han-Jia Ye; Leye Wang; Yang Yang; Yuan Jiang; De-Chuan Zhan,,0,https://openreview.net/forum?id=v7I5FtL2pV,
icml,2024,conf/icml/icml2024,,Convergence of Some Convex Message Passing Algorithms to a Fixed Point.,Václav Vorácek; Tomás Werner,,0,https://openreview.net/forum?id=CaxQ5IbHgF,
icml,2024,conf/icml/icml2024,,Unsupervised Zero-Shot Reinforcement Learning via Functional Reward Encodings.,Kevin Frans; Seohong Park; Pieter Abbeel; Sergey Levine,,0,https://openreview.net/forum?id=a6wCNfIj8E,
icml,2024,conf/icml/icml2024,,Neural Jump-Diffusion Temporal Point Processes.,Shuai Zhang; Chuan Zhou; Yang Aron Liu; Peng Zhang; Xixun Lin; Zhi-Ming Ma,,0,https://openreview.net/forum?id=d1P6GtRzuV,
icml,2024,conf/icml/icml2024,,Sequential Neural Score Estimation: Likelihood-Free Inference with Conditional Score Based Diffusion Models.,Louis Sharrock; Jack Simons; Song Liu; Mark Beaumont,,0,https://openreview.net/forum?id=8viuf9PdzU,
icml,2024,conf/icml/icml2024,,Model Alignment as Prospect Theoretic Optimization.,Kawin Ethayarajh; Winnie Xu; Niklas Muennighoff; Dan Jurafsky; Douwe Kiela,,0,https://openreview.net/forum?id=iUwHnoENnl,
icml,2024,conf/icml/icml2024,,Stay on Topic with Classifier-Free Guidance.,Guillaume Sanchez; Alexander Spangher; Honglu Fan; Elad Levi; Stella Biderman,,0,https://openreview.net/forum?id=RiM3cl9MdK,
icml,2024,conf/icml/icml2024,,Jetfire: Efficient and Accurate Transformer Pretraining with INT8 Data Flow and Per-Block Quantization.,Haocheng Xi; Yuxiang Chen; Kang Zhao; Kai Jun Teh; Jianfei Chen; Jun Zhu,,0,https://openreview.net/forum?id=ltzTHGFF5i,
icml,2024,conf/icml/icml2024,,QuRating: Selecting High-Quality Data for Training Language Models.,Alexander Wettig; Aatmik Gupta; Saumya Malik; Danqi Chen,,0,https://openreview.net/forum?id=GLGYYqPwjy,
icml,2024,conf/icml/icml2024,,Tuning-Free Stochastic Optimization.,Ahmed Khaled; Chi Jin,,0,https://openreview.net/forum?id=A6fmX9QCEa,
icml,2024,conf/icml/icml2024,,Second-Order Uncertainty Quantification: A Distance-Based Approach.,Yusuf Sale; Viktor Bengs; Michele Caprio; Eyke Hüllermeier,,0,https://openreview.net/forum?id=VJjjNrUi8j,
icml,2024,conf/icml/icml2024,,Fundamental Benefit of Alternating Updates in Minimax Optimization.,Jaewook Lee; Hanseul Cho; Chulhee Yun,,0,https://openreview.net/forum?id=s6ZAT8MLKU,
icml,2024,conf/icml/icml2024,,Leveraging Attractor Dynamics in Spatial Navigation for Better Language Parsing.,Xiaolong Zou; Xingxing Cao; Xiaojiao Yang; Bo Hong,,0,https://openreview.net/forum?id=eapFRURALQ,
icml,2024,conf/icml/icml2024,,Differentially Private Synthetic Data via Foundation Model APIs 2: Text.,Chulin Xie; Zinan Lin; Arturs Backurs; Sivakanth Gopi; Da Yu; Huseyin A. Inan; Harsha Nori; Haotian Jiang; Huishuai Zhang; Yin Tat Lee; Bo Li; Sergey Yekhanin,,0,https://openreview.net/forum?id=LWD7upg1ob,
icml,2024,conf/icml/icml2024,,DISCRET: Synthesizing Faithful Explanations For Treatment Effect Estimation.,Yinjun Wu; Mayank Keoliya; Kan Chen; Neelay Velingker; Ziyang Li; Emily J. Getzen; Qi Long; Mayur Naik; Ravi B. Parikh; Eric Wong,,0,https://openreview.net/forum?id=B0xmynxt4f,
icml,2024,conf/icml/icml2024,,Position: Graph Foundation Models Are Already Here.,Haitao Mao; Zhikai Chen; Wenzhuo Tang; Jianan Zhao; Yao Ma; Tong Zhao; Neil Shah; Mikhail Galkin; Jiliang Tang,,0,https://openreview.net/forum?id=Edz0QXKKAo,
icml,2024,conf/icml/icml2024,,Improved Operator Learning by Orthogonal Attention.,Zipeng Xiao; Zhongkai Hao; Bokai Lin; Zhijie Deng; Hang Su,,0,https://openreview.net/forum?id=6w7zkf9FBR,
icml,2024,conf/icml/icml2024,,Exploiting Code Symmetries for Learning Program Semantics.,Kexin Pei; Weichen Li; Qirui Jin; Shuyang Liu; Scott Geng; Lorenzo Cavallaro; Junfeng Yang; Suman Jana,,0,https://openreview.net/forum?id=OLvgrLtv6J,
icml,2024,conf/icml/icml2024,,Resisting Stochastic Risks in Diffusion Planners with the Trajectory Aggregation Tree.,Lang Feng; Pengjie Gu; Bo An; Gang Pan,,0,https://openreview.net/forum?id=NbYAmsFJrc,
icml,2024,conf/icml/icml2024,,Stochastic Interpolants with Data-Dependent Couplings.,Michael S. Albergo; Mark Goldstein; Nicholas Matthew Boffi; Rajesh Ranganath; Eric Vanden-Eijnden,,0,https://openreview.net/forum?id=FFILRGD0jG,
icml,2024,conf/icml/icml2024,,How Free is Parameter-Free Stochastic Optimization?,Amit Attia; Tomer Koren,,0,https://openreview.net/forum?id=6L4K5jmSJq,
icml,2024,conf/icml/icml2024,,"Transformers, parallel computation, and logarithmic depth.",Clayton Sanford; Daniel Hsu; Matus Telgarsky,,0,https://openreview.net/forum?id=QCZabhKQhB,
icml,2024,conf/icml/icml2024,,StackSight: Unveiling WebAssembly through Large Language Models and Neurosymbolic Chain-of-Thought Decompilation.,Weike Fang; Zhejian Zhou; Junzhou He; Weihang Wang,,0,https://openreview.net/forum?id=gn5AsHIIwb,
icml,2024,conf/icml/icml2024,,Adaptive Online Experimental Design for Causal Discovery.,Muhammad Qasim Elahi; Lai Wei; Murat Kocaoglu; Mahsa Ghasemi,,0,https://openreview.net/forum?id=nJzf3TVnOn,
icml,2024,conf/icml/icml2024,,Convex Relaxations of ReLU Neural Networks Approximate Global Optima in Polynomial Time.,Sungyoon Kim; Mert Pilanci,,0,https://openreview.net/forum?id=Zn44XGFGam,
icml,2024,conf/icml/icml2024,,Testing the Feasibility of Linear Programs with Bandit Feedback.,Aditya Gangrade; Aditya Gopalan; Venkatesh Saligrama; Clayton Scott,,0,https://openreview.net/forum?id=TfwGtfPkhV,
icml,2024,conf/icml/icml2024,,Batch and match: black-box variational inference with a score-based divergence.,Diana Cai; Chirag Modi; Loucas Pillaud-Vivien; Charles Margossian; Robert M. Gower; David M. Blei; Lawrence K. Saul,,0,https://openreview.net/forum?id=bplNmU2ROC,
icml,2024,conf/icml/icml2024,,A Distributional Analogue to the Successor Representation.,Harley Wiltzer; Jesse Farebrother; Arthur Gretton; Yunhao Tang; André Barreto; Will Dabney; Marc G. Bellemare; Mark Rowland,,0,https://openreview.net/forum?id=zajsXCxMgW,
icml,2024,conf/icml/icml2024,,MALIBO: Meta-learning for Likelihood-free Bayesian Optimization.,Jiarong Pan; Stefan Falkner; Felix Berkenkamp; Joaquin Vanschoren,,0,https://openreview.net/forum?id=3QM5SWfeov,
icml,2024,conf/icml/icml2024,,Triple Changes Estimator for Targeted Policies.,Sina Akbari; Negar Kiyavash,,0,https://openreview.net/forum?id=yzNEkTmcoF,
icml,2024,conf/icml/icml2024,,Time Weaver: A Conditional Time Series Generation Model.,Sai Shankar Narasimhan; Shubhankar Agarwal; Oguzhan Akcin; Sujay Sanghavi; Sandeep P. Chinchali,,0,https://openreview.net/forum?id=WpKDeixmFr,
icml,2024,conf/icml/icml2024,,"Position: LLMs Can't Plan, But Can Help Planning in LLM-Modulo Frameworks.",Subbarao Kambhampati; Karthik Valmeekam; Lin Guan; Mudit Verma; Kaya Stechly; Siddhant Bhambri; Lucas Saldyt; Anil Murthy,,0,https://openreview.net/forum?id=Th8JPEmH4z,
icml,2024,conf/icml/icml2024,,Craftax: A Lightning-Fast Benchmark for Open-Ended Reinforcement Learning.,Michael T. Matthews; Michael Beukman; Benjamin Ellis; Mikayel Samvelyan; Matthew Thomas Jackson; Samuel Coward; Jakob Nicolaus Foerster,,0,https://openreview.net/forum?id=hg4wXlrQCV,
icml,2024,conf/icml/icml2024,,A Tensor Decomposition Perspective on Second-order RNNs.,Maude Lizaire; Michael Rizvi-Martel; Marawan Gamal Abdel Hameed; Guillaume Rabusseau,,0,https://openreview.net/forum?id=EsSSDjwFra,
